29,"Carl Hester v. Phillips 66 Co. ",Phillips66_Hester_C_SQL,HesterPhillips66,ClassMembers,"EXEC CPTUtilities.dbo.OpenKeys Select ID,EmployeeName,FullName,FName,LName,Address1,Address2,City,State,Zip,Passcode,PhoneNumber,CPTUtilities.dbo.Decrypt(SSN) SSN,Email,ContactNumber,PrintedName,IsHuman,LastLoggedIn,DateSigned,OptOut,OptIn,OptInReceived,ESign,ConfirmationNo,IPAdd,AddressChanged from classmembers where OptInReceived is not null",Truncate Table ClassMembers,Truncate Table OCPEmployees,"Insert Into OCPEmployees (ID,ClaimNo,EmployeeName,FullName,FName,LName,Address1,Address2,City,State,Zip,SSN,Email,PrintedName,PhoneNumber,ContactNumber,Passcode,ConfirmationNo,IPAdd,DateSigned,OptOut,OptInReceived,OptIn,ESign,AddressChanged,IsHuman) Select ID,[ID]+10000000 AS x,EmployeeName,FullName,FName,LName,Address1,Address2,City,State,Zip,SSN,Email,PrintedName,PhoneNumber,ContactNumber,Passcode,ConfirmationNo,IPAdd,DateSigned,OptOut,OptInReceived,OptIn,ESign,AddressChanged,IsHuman From Classmembers where OptinReceived Is Not Null","UPDATE dbo.OCPEmployees SET EmployeeName = LName + ', ' + FName, FullName = FName + ' ' + LName",Update OCPEmployees Set [Delete] = 'True' WHERE IPAdd = '209.80.5.75' Or Email Like '%cptgroup.com' or ID >= 5000,"Update OCPEmployees Set [Delete] = 'True' From ( Select ClaimNo, ClaimFiledOnline From cleanclaims) b Where b.ClaimNo = OCPEmployees.ClaimNo And b.ClaimFiledOnline = 1",Delete From OCPEmployees Where [Delete] = 1,Select * From OCPEmployees Where [Delete] = 0,"Insert into CleanClaims (MailingListID,ClaimNo,EmployeeName,Address1,Address2,City,State,Zip,HomePhone,Email,SSNOnline,EmergencyContactNumber,Passcode,ConfirmationNo,IPAdd,DateSignedOnline,OptOut,DateReceived,ESign,AddressChange,EnteredBy,DateEntered,LateClaim,ClaimFiledOnline) Select ID,ClaimNo,EmployeeName,Address1,Address2,City,State,Zip,PhoneNumber,Email,SSN,ContactNumber,Passcode,ConfirmationNo,IPAdd,DateSigned,OptOut,OptInReceived,ESign,AddressChanged,'cGary' AS xEnteredby,GETDATE() AS Expr1,IIf([OptInReceived] > '8/31/2020 23:59:59','True','False') AS xReceived,'True' as xClaimFiledOnline FROM OCPEmployees Where OptInReceived is not null",,"Update MailingList Set Address1 = b.Address1,Address2 = b.Address2,City = b.City,State = b.State,Zip = b.Zip From (Select ID,Address1,Address2,City,State,Zip From OCPEmployees Where addressChanged = 'True') b Where b.ID = MailingList.ID",0,0,NULL,NULL,NULL,0,Claim,0,"Update CleanClaims Set CleanClaims.SSN = MailingList.SSN, CleanClaims.EstTotalAmount = MailingList.EstTotalAmount from cleanclaims inner join MailingList on CleanClaims.MailingListID = MailingList.ID","Update CleanClaims Set Deficient = Case When CleanClaims.SSN is not null and CleanClaims.SSN<>CleanClaims.SSNOnline Then 'True' Else 'False' End, Notes = Case When CleanClaims.SSN is not null and CleanClaims.SSN<>CleanClaims.W9SSN Then 'SSN provided by CM does not match with original SSN.' Else '' End From CleanClaims inner join OCPEmployees on Cleanclaims.mailinglistid = OCPEmployees.id",NULL,NULL,NULL,NULL,1,1,NULL,NULL,OptInReceived,NULL
30,"Conrad v. Sun Coast Resources, Inc., Lawsuit",SunCoastResources_Conrad_PC_SQL,SunCoastLawsuit,ClassMembers,Select * From ClassMembers where OptInReceived is not null,Truncate Table ClassMembers,Truncate Table OCPEmployees,"Insert Into OCPEmployees (ID,ClaimNo,EmployeeName,FullName,FName,LName,Address1,Address2,City,State,Zip,Telephone,Email,EmployeeNumber,Passcode,IsHuman,DateSigned,OptInReceived,ESign,ConfirmationNo,IPAdd,AddressChanged) Select ID,[ID]+1000000 AS x,EmployeeName,FullName,FName,LName,Address1,Address2,City,State,Zip,Telephone,Email,EmployeeNumber,Passcode,IsHuman,DateSigned,OptInReceived,ESign,ConfirmationNo,IPAdd,AddressChanged From Classmembers where OptinReceived Is Not Null","UPDATE dbo.OCPEmployees SET EmployeeName = LName + ', ' + FName, FullName = FName + ' ' + LName",Update OCPEmployees Set [Delete] = 1 where ID >= 1000,"Update OCPEmployees Set [Delete] = 'True' From ( Select ClaimNo, ClaimFiledOnline From cleanclaims) b Where b.ClaimNo = OCPEmployees.ClaimNo And b.ClaimFiledOnline = 1",Delete From OCPEmployees Where [Delete] = 1,Select * From OCPEmployees Where [Delete] = 0,"Insert into CleanClaims (MailingListID,ClaimNo,EmployeeName,Address1,Address2,City,State,Zip,Homephone,Email,EmployeeNumber,Passcode,IsHuman,DateSignedOnline,DateReceived,ESign,ConfirmationNo,IPAdd,AddressChange,EnteredBy,DateEntered,LateClaim,ClaimFiledOnline) Select ID,ClaimNo,EmployeeName,Address1,Address2,City,State,Zip,TelePhone,Email,EmployeeNumber,Passcode,IsHuman,DateSigned,OptInReceived,ESign,ConfirmationNo,IPAdd,AddressChanged,'cGary' AS xEnteredby,GETDATE() AS Expr1,IIf([OptInReceived] > '8/24/2020 23:59:59','True','False') AS xReceived,'True' as xClaimFiledOnline FROM OCPEmployees Where OptInReceived is not null",,"Update MailingList Set Address1 = b.Address1,Address2 = b.Address2,City = b.City,State = b.State,Zip = b.Zip From (Select ID,Address1,Address2,City,State,Zip From OCPEmployees Where addressChanged = 'True') b Where b.ID = MailingList.ID",0,0,NULL,NULL,NULL,0,Claim,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,OptInReceived,NULL
31,"Thompson v. 1-800 Contacts, Inc.",1800Contacts_Thompson_C_SQL,onlinecontactlenses,ClassMembers,Select * From ClassMembers where OptInReceived is not null,Truncate Table ClassMembers,Truncate Table OCPEmployees,"Insert Into OCPEmployees (ID,ClaimNo,EmployeeName,FullName,FName,Middle,LName,Address1,Address2,City,State,Zip,Country,Homephone,Email,NVIAmount,LuxAmount,WalgreensAmount,Contacts1800Amount,Oops,IsHuman,DateSigned,OptInReceived,ESign,ConfirmationNo,IPAdd,AddressChanged,EmailConfirmed,EmailConfirmedDate,EmailConfirmationNo) Select ID,[ID]+10000000 AS x,EmployeeName,FullName,FName,Middle,LName,Address1,Address2,City,State,Zip,Country,Homephone,Email,NVIAmount,LuxAmount,WalgreensAmount,Contacts1800Amount,Oops,IsHuman,DateSigned,OptInReceived,ESign,ConfirmationNo,IPAdd,AddressChanged,EmailConfirmed,EmailConfirmedDate,EmailConfirmationNo From Classmembers where OptinReceived Is Not Null","UPDATE dbo.OCPEmployees SET EmployeeName = LName + ', ' + IIF(middle = '' , FName, FName + ' ' + Middle), FullName = IIF(middle = '' , fname, fname + ' ' + middle) + ' ' + LName",Update OCPEmployees Set [Delete] = 'True' WHERE IPAdd = '209.80.5.75' Or Email Like '%cptgroup.com',"Update OCPEmployees Set [Delete] = 'True' From ( Select ClaimNo, ClaimFiledOnline From cleanclaims) b Where b.ClaimNo = OCPEmployees.ClaimNo And b.ClaimFiledOnline = 1",Delete From OCPEmployees Where [Delete] = 1,Select * From OCPEmployees Where [Delete] = 0,"Insert into CleanClaims (MailingListID,ClaimNo,EmployeeName,Middle,Address1,Address2,City,State,Zip,Country,HomePhone,Email,NVIAmount,LuxAmount,WalgreensAmount,Contacts1800Amount,Oops,IsHuman,DateSignedOnline,DateReceived,ESign,ConfirmationNo,IPAdd,AddressChange,EnteredBy,DateEntered,LateClaim,ClaimFiledOnline,EmailConfirmed,EmailConfirmedDate,EmailConfirmationNo,PaymentOption) Select ID,ClaimNo,EmployeeName,Middle,Address1,Address2,City,State,Zip,Country,HomePhone,Email,NVIAmount,LuxAmount,WalgreensAmount,Contacts1800Amount,Oops,IsHuman,DateSigned,OptInReceived,ESign,ConfirmationNo,IPAdd,AddressChanged,'cGary' AS xEnteredby,GETDATE() AS Expr1,IIf([OptInReceived] > '12/4/2020 23:59:59','True','False') AS xReceived,'True' as xClaimFiledOnline,EmailConfirmed,EmailConfirmedDate,EmailConfirmationNo,'Electronic' as xPaymentOption FROM OCPEmployees Where OptInReceived is not null","INSERT INTO MailingList (ID, EmployeeName, FullName, FName, Middle, LName, Address1, Address2, City, State, Zip, Email, Homephone,Country ) SELECT ID, EmployeeName, FullName, FName, Middle, LName, Address1,Address2 ,City, State, Zip,Email, Homephone,Country FROM OCPEmployees","Update MailingList Set Address1 = b.Address1,Address2 = b.Address2,City = b.City,State = b.State,Zip = b.Zip From (Select ID,Address1,Address2,City,State,Zip From OCPEmployees Where addressChanged = 'True') b Where b.ID = MailingList.ID",1,0,NULL,NULL,NULL,0,Claim,0,NULL,NULL,NULL,NULL,NULL,NULL,0,1,NULL,NULL,OptInReceived,NULL
32,"Aiuto v. Publix Super Markets, Inc.",PublixSuperMarkets_Aiuto_PC_SQL,publixovertime,ClassMembers,Select * From ClassMembers where OptInReceived is not null,Truncate Table ClassMembers,Truncate Table OCPEmployees,"Insert Into OCPEmployees (ID,ClaimNo,EmployeeName,FullName,FName,LName,Address1,Address2,City,State,Zip,Passcode,Telephone,CellPhone,Email,MailingAddress,MailingAddress2,MailingCity,MailingState,MailingZip,EmergencyContactName,EmergencyContactPhone,EmployeeID,EmploymentDates,IsHuman,DateSigned,OptInReceived,ESign,ConfirmationNo,IPAdd,AddressChanged) Select ID,[ID]+10000000 AS x,EmployeeName,FullName,FName,LName,Address1,Address2,City,State,Zip,Passcode,Telephone,CellPhone,Email,MailingAddress,MailingAddress2,MailingCity,MailingState,MailingZip,EmergencyContactName,EmergencyContactPhone,EmployeeID,EmploymentDates,IsHuman,DateSigned,OptInReceived,ESign,ConfirmationNo,IPAdd,AddressChanged From Classmembers where OptinReceived Is Not Null","UPDATE dbo.OCPEmployees SET EmployeeName = LName + ', ' + FName, FullName = FName + ' ' + LName",Update OCPEmployees Set [Delete] = 'True' WHERE IPAdd = '209.80.5.75' Or Email Like '%cptgroup.com' or ID >= 5000,"Update OCPEmployees Set [Delete] = 'True' From ( Select ClaimNo, ClaimFiledOnline From cleanclaims) b Where b.ClaimNo = OCPEmployees.ClaimNo And b.ClaimFiledOnline = 1",Delete From OCPEmployees Where [Delete] = 1,Select * From OCPEmployees Where [Delete] = 0,"Insert into CleanClaims (MailingListID,ClaimNo,EmployeeName,Address1,Address2,City,State,Zip,Passcode,HomePhone,CellPhone,PersonalEmail,MailingAddress,MailingAddress2,MailingCity,MailingState,MailingZip,EContactName,EContactNumber,EmployeeID,DatesOfEmployment,IsHuman,DateSignedOnline,DateReceived,ESign,ConfirmationNo,IPAdd,AddressChange,EnteredBy,DateEntered,LateClaim,ClaimFiledOnline) Select ID,ClaimNo,EmployeeName,Address1,Address2,City,State,Zip,Passcode,Telephone,CellPhone,Email,MailingAddress,MailingAddress2,MailingCity,MailingState,MailingZip,EmergencyContactName,EmergencyContactPhone,EmployeeID,EmploymentDates,IsHuman,DateSigned,OptInReceived,ESign,ConfirmationNo,IPAdd,'False' as xAddressChanged,'cGary' AS xEnteredby,GETDATE() AS Expr1,IIf([OptInReceived] > '9/28/2020 23:59:59','True','False') AS xReceived,'True' as xClaimFiledOnline FROM OCPEmployees Where OptInReceived is not null",,"Update MailingList Set Address1 = b.Address1,Address2 = b.Address2,City = b.City,State = b.State,Zip = b.Zip From (Select ID,Address1,Address2,City,State,Zip From OCPEmployees Where addressChanged = 'True') b Where b.ID = MailingList.ID",0,0,NULL,NULL,NULL,0,Claim,0,Update CleanClaims Set CleanClaims.Email = MailingList.Email1 from cleanclaims inner join MailingList on CleanClaims.MailingListID = MailingList.ID,NULL,NULL,NULL,NULL,NULL,0,1,NULL,NULL,OptInReceived,NULL
33,Woodruff v County of San Diego In-Home Supportive Services Public Authority,CountyOfSanDiego_Woodruff_C_SQL,IHSSOrientationClaims,ClassMembers,"EXEC CPTUtilities.dbo.OpenKeys Select ID,EmployeeName,FullName,FName,LName,Address1,Address2,City,State,Zip,Country,Passcode,Telephone,CPTUtilities.dbo.Decrypt(SSN) SSN,IsHuman,LastLoggedIn,DateSigned,OptIn,OptInReceived,ESign,ConfirmationNo,IPAdd,AddressChanged,Oops from classmembers where OptInReceived is not null",Truncate Table ClassMembers,Truncate Table OCPEmployees,"Insert Into OCPEmployees (ID,ClaimNo,EmployeeName,FullName,FName,LName,Address1,Address2,City,State,Zip,Country,Passcode,Telephone,SSN,IsHuman,DateSigned,OptInReceived,ESign,ConfirmationNo,IPAdd,AddressChanged,Oops) Select ID,[ID]+10000000 AS x,EmployeeName,FullName,FName,LName,Address1,Address2,City,State,Zip,Country,Passcode,Telephone,SSN,IsHuman,DateSigned,OptInReceived,ESign,ConfirmationNo,IPAdd,AddressChanged,Oops From Classmembers where OptinReceived Is Not Null","UPDATE dbo.OCPEmployees SET EmployeeName = LName + ', ' + FName, FullName = FName + ' ' + LName",Update OCPEmployees Set [Delete] = 'True' WHERE IPAdd = '209.80.5.75' Or Email Like '%cptgroup.com' or ID >= 50000,"Update OCPEmployees Set [Delete] = 'True' From ( Select ClaimNo, ClaimFiledOnline From cleanclaims) b Where b.ClaimNo = OCPEmployees.ClaimNo And b.ClaimFiledOnline = 1",Delete From OCPEmployees Where [Delete] = 1,Select * From OCPEmployees Where [Delete] = 0,"Insert into CleanClaims (MailingListID,ClaimNo,EmployeeName,Address1,Address2,City,State,Zip,Country,Passcode,HomePhone,SSN,IsHuman,DateSignedOnline,DateReceived,ESign,ConfirmationNo,IPAdd,AddressChange,Oops,EnteredBy,DateEntered,LateClaim,ClaimFiledOnline) Select ID,ClaimNo,EmployeeName,Address1,Address2,City,State,Zip,Country,Passcode,Telephone,SSN,IsHuman,DateSigned,OptInReceived,ESign,ConfirmationNo,IPAdd,AddressChanged,Oops,'cGary' AS xEnteredby,GETDATE() AS Expr1,IIf([OptInReceived] > '9/17/2020 23:59:59','True','False') AS xReceived,'True' as xClaimFiledOnline FROM OCPEmployees Where OptInReceived is not null",,"Update MailingList Set Address1 = b.Address1,Address2 = b.Address2,City = b.City,State = b.State,Zip = b.Zip From (Select ID,Address1,Address2,City,State,Zip From OCPEmployees Where addressChanged = 'True') b Where b.ID = MailingList.ID",0,0,NULL,NULL,NULL,0,Claim,0,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,OptInReceived,NULL
34,"Herrera-Zambrano v. Tower Valet Parking, Inc.",TowerValetParking_HerreraZambrano_D_SQL,towerliberty,ClassMembers,Select * From ClassMembers where OptInReceived is not null,Truncate Table ClassMembers,Truncate Table OCPEmployees,"Insert Into OCPEmployees (ID,ClaimNo,EmployeeName,FullName,FName,LName,Address1,Address2,City,State,Zip,Passcode,IsHuman,DateSigned,OptInReceived,ESign,ConfirmationNo,IPAdd,AddressChanged,Oops) Select ID,[ID]+10000000 AS x,EmployeeName,FullName,FName,LName,Address1,Address2,City,State,Zip,Passcode,IsHuman,DateSigned,OptInReceived,ESign,ConfirmationNo,IPAdd,AddressChanged,Oops From Classmembers where OptinReceived Is Not Null","UPDATE dbo.OCPEmployees SET EmployeeName = LName + ', ' + FName, FullName = FName + ' ' + LName",Update OCPEmployees Set [Delete] = 'True' WHERE IPAdd = '209.80.5.75' Or Email Like '%cptgroup.com' or ID >= 1000,"Update OCPEmployees Set [Delete] = 'True' From ( Select ID, ClaimFiledOnline From mailinglist) b Where b.ID = OCPEmployees.ID And b.ClaimFiledOnline = 1",Delete From OCPEmployees Where [Delete] = 1,Select * From OCPEmployees Where [Delete] = 0,,"Update MailingList Set MailingList.LastLoggedin = OCPEmployees.LastLoggedin,MailingList.DateSignedOnline = OCPEmployees.DateSigned,MailingList.DateReceived = OCPEmployees.OptInReceived,MailingList.ESign=OCPEmployees.ESign,MailingList.IsHuman = OCPEmployees.IsHuman,MailingList.ConfirmationNo = OCPEmployees.ConfirmationNo, MailingList.IPAdd = OCPEmployees.IPAdd,MailingList.ClaimFiledOnline = 'True', MailingList.DoNotAgreeToReleaseInfo = 'True'  from Mailinglist inner join OCPEmployees on MailingList.ID = OCPEmployees.ID ","Update MailingList Set Address1 = b.Address1,Address2 = b.Address2,City = b.City,State = b.State,Zip = b.Zip From (Select ID,Address1,Address2,City,State,Zip From OCPEmployees Where addressChanged = 'True') b Where b.ID = MailingList.ID",3,0,NULL,NULL,NULL,0,Request,0,NULL,NULL,NULL,NULL,NULL,NULL,0,1,NULL,NULL,OptInReceived,NULL
35,"Covington, et al. v Munger Farms LLC, et al.",MungerFarms_Covington_O_SQL,mungersettlement,ClassMembers,"EXEC CPTUtilities.dbo.OpenKeys Select ID,EmployeeName,FullName,FName,LName,Address1,Address2,City,State,Zip,Telephone,Email,CPTUtilities.dbo.Decrypt(SSN) SSN,CPTUtilities.dbo.Decrypt(EIN) EIN,EmployeeID,IsHuman,LastLoggedIn,DateSigned,OptIn,OptInReceived,ESign,ConfirmationNo,IPAdd,AddressChanged,Oops from classmembers where OptInReceived is not null",Truncate Table ClassMembers,Truncate Table OCPEmployees,"Insert Into OCPEmployees (ID,ClaimNo,EmployeeName,FullName,FName,LName,Address1,Address2,City,State,Zip,Telephone,Email,SSN,EIN,EmployeeID,IsHuman,DateSigned,OptInReceived,ESign,ConfirmationNo,IPAdd,AddressChanged,Oops) Select ID,[ID]+10000000 AS x,EmployeeName,FullName,FName,LName,Address1,Address2,City,State,Zip,Telephone,Email,SSN,EIN,EmployeeID,IsHuman,DateSigned,OptInReceived,ESign,ConfirmationNo,IPAdd,AddressChanged,Oops From Classmembers where OptinReceived Is Not Null","UPDATE dbo.OCPEmployees SET EmployeeName = LName + ', ' + FName, FullName = FName + ' ' + LName",Update OCPEmployees Set [Delete] = 'True' WHERE IPAdd = '209.80.5.75' Or Email Like '%cptgroup.com',"Update OCPEmployees Set [Delete] = 'True' From ( Select ClaimNo, ClaimFiledOnline From cleanclaims) b Where b.ClaimNo = OCPEmployees.ClaimNo And b.ClaimFiledOnline = 1",Delete From OCPEmployees Where [Delete] = 1,Select * From OCPEmployees Where [Delete] = 0,"Insert into CleanClaims (MailingListID,ClaimNo,EmployeeName,Address1,Address2,City,State,Zip,Homephone,Email,W9SSN,EIN,EmployeeID,IsHuman,DateSignedOnline,DateReceived,ESign,ConfirmationNo,IPAdd,AddressChange,Oops,EnteredBy,DateEntered,LateClaim,ClaimFiledOnline) Select ID,ClaimNo,EmployeeName,Address1,Address2,City,State,Zip,Telephone,Email,SSN,EIN,EmployeeID,IsHuman,DateSigned,OptInReceived,ESign,ConfirmationNo,IPAdd,AddressChanged,Oops,'cGary' AS xEnteredby,GETDATE() AS Expr1,IIf([OptInReceived] > '10/1/2021 23:59:59','True','False') AS xReceived,'True' as xClaimFiledOnline FROM OCPEmployees Where OptInReceived is not null","INSERT INTO MailingList (ID, EmployeeName, FullName, FName, LName, Address1, Address2, City, State, Zip, Email, Homephone) SELECT ID, EmployeeName, FullName, FName, LName, Address1, Address2, City, State, Zip, Email, Telephone FROM OCPEmployees",,2,0,NULL,NULL,NULL,0,Claim,0,NULL,NULL,NULL,NULL,NULL,NULL,1,1,"          ",https://www.mungersettlement.com/,OptInReceived,NULL
36,"Thompson v. 1-800 Contacts, Inc. DeficientsOnly",1800Contacts_Thompson_C_SQL,onlinecontactlenses,deficientmembers,"Select mainDeficient.* from deficientmembers mainDeficient inner join (Select claimnumber, max(optinreceived) as recentOptIn from deficientmembers where OptInReceived is not null group by claimnumber) subdeficient on maindeficient.ClaimNumber = subdeficient.claimnumber and mainDeficient.OptInReceived = subdeficient.recentOptIn",Truncate Table deficientmembers,Truncate Table OCPEmployeesDeficient,"Insert Into OCPEmployeesDeficient(ID,ClaimNumber,EmployeeName,FullName,FileUploadPath,ChkOption1,ChkOption2,NVIAmountDeficient,LuxAmountDeficient,WalgreensAmountDeficient,Contacts1800AmountDeficient,IsHuman,LastLoggedIn,OptIn,OptInReceived,ConfirmationNo,IPAdd,SecondAttempt,Oops) Select ID,ClaimNumber,EmployeeName,FullName,FileUploadPath,ChkOption1,ChkOption2,NVIAmountDeficient,LuxAmountDeficient,WalgreensAmountDeficient,Contacts1800AmountDeficient,IsHuman,LastLoggedIn,OptIn,OptInReceived,ConfirmationNo,IPAdd,SecondAttempt,Oops From deficientmembers where OptinReceived Is Not Null",,Update OCPEmployeesDeficient Set [Delete] = 'True' WHERE IPAdd = '209.80.5.75' or claimnumber between 10000001 and 10000027,"Update OCPEmployeesDeficient Set [Delete] = 'True' From ( Select ClaimNo, ClaimFiledOnline,DeficiencyCureReceived From cleanclaims) b Where b.ClaimNo = OCPEmployeesDeficient.ClaimNumber And b.ClaimFiledOnline = 1 and b.DeficiencyCureReceived= 'True'",Delete From OCPEmployeesDeficient Where [Delete] = 1,Select * From OCPEmployeesDeficient Where [Delete] = 0,"Update Cleanclaims set cleanclaims.attachment =  Case When OCPEmployeesDeficient.FileUploadPath <> '' Then '\\cptfs2\ClassAction2\Admin Cases\1800Contacts_Thompson_C\OCP\' + Convert(Varchar,OCPEmployeesDeficient.ClaimNumber) Else NULL End, DeficiencyCureReceived = 'True', Cleanclaims.RevisedNVIAmount = Case When OCPEmployeesDeficient.ChkOption2 = 'True' Then OCPEmployeesDeficient.NVIAmountDeficient Else Cleanclaims.RevisedNVIAmount End,Cleanclaims.RevisedLuxAmount = Case When OCPEmployeesDeficient.ChkOption2 = 'True' Then OCPEmployeesDeficient.LuxAmountDeficient Else Cleanclaims.RevisedLuxAmount End,Cleanclaims.RevisedWalgreensAmount = Case When OCPEmployeesDeficient.ChkOption2 = 'True' Then OCPEmployeesDeficient.WalgreensAmountDeficient Else Cleanclaims.RevisedWalgreensAmount End,Cleanclaims.RevisedContacts1800Amount = Case When OCPEmployeesDeficient.ChkOption2 = 'True' Then OCPEmployeesDeficient.Contacts1800AmountDeficient Else Cleanclaims.RevisedContacts1800Amount End from Cleanclaims inner join OCPEmployeesDeficient on Cleanclaims.claimno = OCPEmployeesDeficient.ClaimNumber",,,0,1,FileUploadPath,NULL,\\cptfs2\ClassAction2\Admin Cases\1800Contacts_Thompson_C\OCP,0,Request,0,NULL,NULL,NULL,NULL,NULL,NULL,0,1,NULL,NULL,OptInReceived,NULL
37,Clark v. State Teachers Retirement System,StateTeachersRetirementSystem_Clark_O_SQL,STRSSettlement,ClassMembers,Select * From ClassMembers where OptInReceived is not null,Truncate Table ClassMembers,Truncate Table OCPEmployees,"Insert Into OCPEmployees (ID,ClaimNo,EmployeeName,FullName,FName,LName,Address1,Address2,City,State,Zip,Country,Telephone,Passcode,IsHuman,DateSigned,OptInReceived,ESign,ConfirmationNo,IPAdd,AddressChanged,Oops) Select ID,[ID]+10000000 AS x,EmployeeName,FullName,FName,LName,Address1,Address2,City,State,Zip,Country,Telephone,Passcode,IsHuman,DateSigned,OptInReceived,ESign,ConfirmationNo,IPAdd,AddressChanged,Oops From Classmembers where OptinReceived Is Not Null","UPDATE dbo.OCPEmployees SET EmployeeName = LName + ', ' + FName, FullName = FName + ' ' + LName",Update OCPEmployees Set [Delete] = 'True' WHERE IPAdd = '209.80.5.75' Or Email Like '%cptgroup.com' or ID >= 50000,"Update OCPEmployees Set [Delete] = 'True' From ( Select ClaimNo, ClaimFiledOnline From cleanclaims) b Where b.ClaimNo = OCPEmployees.ClaimNo And b.ClaimFiledOnline = 1",Delete From OCPEmployees Where [Delete] = 1,Select * From OCPEmployees Where [Delete] = 0,"Insert into CleanClaims (MailingListID,ClaimNo,EmployeeName,Address1,Address2,City,State,Zip,Country,Homephone,OptOut,Passcode,IsHuman,DateSignedOnline,DateReceived,ESign,ConfirmationNo,IPAdd,AddressChange,Oops,EnteredBy,DateEntered,LateClaim,ClaimFiledOnline) Select ID,ClaimNo,EmployeeName,Address1,Address2,City,State,Zip,Country,Telephone,'True',Passcode,IsHuman,DateSigned,OptInReceived,ESign,ConfirmationNo,IPAdd,AddressChanged,Oops,'cGary' AS xEnteredby,GETDATE() AS Expr1,IIf([OptInReceived] > '11/9/2020 23:59:59','True','False') AS xReceived,'True' as xClaimFiledOnline FROM OCPEmployees Where OptInReceived is not null",,"Update MailingList Set Address1 = b.Address1,Address2 = b.Address2,City = b.City,State = b.State,Zip = b.Zip From (Select ID,Address1,Address2,City,State,Zip From OCPEmployees Where addressChanged = 'True') b Where b.ID = MailingList.ID",0,0,NULL,NULL,NULL,0,Claim,0,NULL,NULL,NULL,NULL,NULL,NULL,0,1,NULL,NULL,OptInReceived,NULL
39,"Davis v. Tralee Affordable Panther LLC dba Deerfield Crossing Apartments and RAM Partners, LLC",TraleeAffordablePanther_Davis_C_SQL,evictionfeeclassactionnc,ClassMembers,Select * From ClassMembers where OptInReceived is not null,Truncate Table ClassMembers,Truncate Table OCPEmployees,"Insert Into OCPEmployees (ID,ClaimNo,EmployeeName,FullName,FName,LName,Address1,Address2,City,State,Zip,Country,Passcode,Telephone,Email,CollectionLetterOption,Month1,Month2,Month3,Year1,Year2,Year3,CompensationViaMail,CompensationViaPayPal,PayPalEmail,chkVerify,DateSigned,OptInReceived,ESign,ConfirmationNo,IPAdd,AddressChanged,Oops) Select ID,[ID]+10000000 AS x,EmployeeName,FullName,FName,LName,Address1,Address2,City,State,Zip,Country,Passcode,Telephone,Email,CollectionLetterOption,Month1,Month2,Month3,Year1,Year2,Year3,CompensationViaMail,CompensationViaPayPal,PayPalEmail,chkVerify,DateSigned,OptInReceived,ESign,ConfirmationNo,IPAdd,AddressChanged,Oops From Classmembers where OptinReceived Is Not Null","UPDATE dbo.OCPEmployees SET EmployeeName = LName + ', ' + FName, FullName = FName + ' ' + LName",Update OCPEmployees Set [Delete] = 'True' WHERE IPAdd = '209.80.5.75' Or Email Like '%cptgroup.com',"Update OCPEmployees Set [Delete] = 'True' From ( Select ClaimNo, ClaimFiledOnline From cleanclaims) b Where b.ClaimNo = OCPEmployees.ClaimNo And b.ClaimFiledOnline = 1",Delete From OCPEmployees Where [Delete] = 1,Select * From OCPEmployees Where [Delete] = 0,"Insert into CleanClaims (MailingListID,ClaimNo,EmployeeName,Address1,Address2,City,State,Zip,Country,Passcode,HomePhone,Email,CollectionLetterOption,Month1,Month2,Month3,Year1,Year2,Year3,CompensationViaMail,CompensationViaPayPal,PayPalEmail,chkVerify,DateSignedOnline,DateReceived,ESign,ConfirmationNo,IPAdd,AddressChange,Oops,EnteredBy,DateEntered,LateClaim,ClaimFiledOnline) Select ID,ClaimNo,EmployeeName,Address1,Address2,City,State,Zip,Country,Passcode,Telephone,Email,CollectionLetterOption,Month1,Month2,Month3,Year1,Year2,Year3,CompensationViaMail,CompensationViaPayPal,PayPalEmail,chkVerify,DateSigned,OptInReceived,ESign,ConfirmationNo,IPAdd,AddressChanged,Oops,'cGary' AS xEnteredby,GETDATE() AS Expr1,IIf([OptInReceived] > '3/8/2021 23:59:59','True','False') AS xReceived,'True' as xClaimFiledOnline FROM OCPEmployees Where OptInReceived is not null",,"Update MailingList Set Address1 = b.Address1,Address2 = b.Address2,City = b.City,State = b.State,Zip = b.Zip From (Select ID,Address1,Address2,City,State,Zip From OCPEmployees Where addressChanged = 'True') b Where b.ID = MailingList.ID",0,0,NULL,NULL,NULL,0,Claim,0,"Update c set  c.Complex=m.Complex, c.CollectionLetterClass=m.CollectionLetterClass,c.EvictionClass=m.EvictionClass,c.NoTimesChargedOrPaid=m.NoTimesChargedOrPaid from cleanclaims c inner join mailinglist m on c.mailinglistid = m.id",NULL,NULL,NULL,NULL,NULL,0,1,NULL,NULL,OptInReceived,NULL
